d3mIndex,image,bounding_box
40,2016-10-11__12-16-04-307.jpg,"2127,2940,2127,3069,2319,3069,2319,2940"
40,2016-10-11__12-16-04-307.jpg,"312,3123,312,3273,516,3273,516,3123"
41,2016-10-11__12-16-10-154.jpg,"2144,2940,2144,3065,2327,3065,2327,2940"
41,2016-10-11__12-16-10-154.jpg,"323,3123,323,3269,523,3269,523,3123"
42,2016-10-12__11-10-00-326.jpg,"5,1683,5,1912,105,1912,105,1683"
42,2016-10-12__11-10-00-326.jpg,"198,1608,198,1719,305,1719,305,1608"
42,2016-10-12__11-10-00-326.jpg,"1791,2744,1791,2951,1937,2951,1937,2744"
42,2016-10-12__11-10-00-326.jpg,"1762,2594,1762,2730,1891,2730,1891,2594"
42,2016-10-12__11-10-00-326.jpg,"1759,2219,1759,2440,1962,2440,1962,2219"
42,2016-10-12__11-10-00-326.jpg,"1809,1694,1809,1830,1944,1830,1944,1694"
42,2016-10-12__11-10-00-326.jpg,"1812,1048,1812,1158,1962,1158,1962,1048"
42,2016-10-12__11-10-00-326.jpg,"2016,133,2016,180,2080,180,2080,133"
43,2016-10-12__11-45-56-674.jpg,"602,205,602,394,784,394,784,205"
43,2016-10-12__11-45-56-674.jpg,"587,505,587,658,741,658,741,505"
43,2016-10-12__11-45-56-674.jpg,"827,380,827,590,987,590,987,380"
43,2016-10-12__11-45-56-674.jpg,"930,223,930,408,1087,408,1087,223"
43,2016-10-12__11-45-56-674.jpg,"502,2523,502,2708,748,2708,748,2523"
43,2016-10-12__11-45-56-674.jpg,"902,2565,902,2640,980,2640,980,2565"
43,2016-10-12__11-45-56-674.jpg,"512,2901,512,3176,716,3176,716,2901"
43,2016-10-12__11-45-56-674.jpg,"684,3030,684,3233,837,3233,837,3030"
43,2016-10-12__11-45-56-674.jpg,"1069,2915,1069,3044,1255,3044,1255,2915"
43,2016-10-12__11-45-56-674.jpg,"2330,3040,2330,3291,2472,3291,2472,3040"
43,2016-10-12__11-45-56-674.jpg,"2091,1965,2091,2076,2212,2076,2212,1965"
43,2016-10-12__11-45-56-674.jpg,"2194,1573,2194,1751,2352,1751,2352,1573"
43,2016-10-12__11-45-56-674.jpg,"2166,1001,2166,1301,2437,1301,2437,1001"
43,2016-10-12__11-45-56-674.jpg,"2073,358,2073,576,2316,576,2316,358"
43,2016-10-12__11-45-56-674.jpg,"2437,187,2437,447,2472,447,2472,187"
44,2016-10-12__12-32-05-308.jpg,"234,1480,234,1594,334,1594,334,1480"
44,2016-10-12__12-32-05-308.jpg,"94,1390,94,1523,187,1523,187,1390"
44,2016-10-12__12-32-05-308.jpg,"5,2244,5,2383,73,2383,73,2244"
44,2016-10-12__12-32-05-308.jpg,"287,2987,287,3208,487,3208,487,2987"
44,2016-10-12__12-32-05-308.jpg,"1855,51,1855,348,2066,348,2066,51"
44,2016-10-12__12-32-05-308.jpg,"2005,319,2005,569,2123,569,2123,319"
44,2016-10-12__12-32-05-308.jpg,"1323,458,1323,676,1516,676,1516,458"
44,2016-10-12__12-32-05-308.jpg,"1169,758,1169,955,1387,955,1387,758"
44,2016-10-12__12-32-05-308.jpg,"1527,748,1527,908,1698,908,1698,748"
44,2016-10-12__12-32-05-308.jpg,"1723,851,1723,1005,1866,1005,1866,851"
44,2016-10-12__12-32-05-308.jpg,"1516,1094,1516,1287,1659,1287,1659,1094"
44,2016-10-12__12-32-05-308.jpg,"962,1358,962,1523,1184,1523,1184,1358"
44,2016-10-12__12-32-05-308.jpg,"1619,1376,1619,1558,1787,1558,1787,1376"
44,2016-10-12__12-32-05-308.jpg,"1402,1655,1402,1855,1569,1855,1569,1655"
44,2016-10-12__12-32-05-308.jpg,"1423,2019,1423,2198,1584,2198,1584,2019"
44,2016-10-12__12-32-05-308.jpg,"2109,1658,2109,1823,2323,1823,2323,1658"
44,2016-10-12__12-32-05-308.jpg,"1555,2462,1555,2673,1702,2673,1702,2462"
44,2016-10-12__12-32-05-308.jpg,"1523,2776,1523,2990,1648,2990,1648,2776"
44,2016-10-12__12-32-05-308.jpg,"1741,3098,1741,3296,1956,3296,1956,3098"
44,2016-10-12__12-32-05-308.jpg,"2137,2069,2137,2176,2337,2176,2337,2069"
45,2016-10-12__13-00-32-236.jpg,"1316,58,1316,269,1480,269,1480,58"
45,2016-10-12__13-00-32-236.jpg,"1541,155,1541,448,1834,448,1834,155"
45,2016-10-12__13-00-32-236.jpg,"1234,640,1234,908,1498,908,1498,640"
45,2016-10-12__13-00-32-236.jpg,"1480,505,1480,733,1655,733,1655,505"
45,2016-10-12__13-00-32-236.jpg,"1612,637,1612,887,1802,887,1802,637"
45,2016-10-12__13-00-32-236.jpg,"1394,1173,1394,1380,1644,1380,1644,1173"
45,2016-10-12__13-00-32-236.jpg,"1819,1119,1819,1398,2034,1398,2034,1119"
45,2016-10-12__13-00-32-236.jpg,"1448,1408,1448,1615,1659,1615,1659,1408"
45,2016-10-12__13-00-32-236.jpg,"1334,1648,1334,1898,1562,1898,1562,1648"
45,2016-10-12__13-00-32-236.jpg,"1644,1726,1644,1998,1855,1998,1855,1726"
45,2016-10-12__13-00-32-236.jpg,"1977,2044,1977,2198,2169,2198,2169,2044"
45,2016-10-12__13-00-32-236.jpg,"1573,2133,1573,2348,1802,2348,1802,2133"
45,2016-10-12__13-00-32-236.jpg,"1312,2187,1312,2348,1505,2348,1505,2187"
45,2016-10-12__13-00-32-236.jpg,"1527,2590,1527,2833,1709,2833,1709,2590"
45,2016-10-12__13-00-32-236.jpg,"1298,2673,1298,2901,1473,2901,1473,2673"
45,2016-10-12__13-00-32-236.jpg,"1398,2851,1398,3051,1580,3051,1580,2851"
45,2016-10-12__13-00-32-236.jpg,"1284,3126,1284,3294,1434,3294,1434,3126"
45,2016-10-12__13-00-32-236.jpg,"1677,3148,1677,3294,1862,3294,1862,3148"
46,2016-10-12__13-00-38-266.jpg,"802,1705,802,1823,894,1823,894,1705"
47,2016-10-13__11-32-55-825.jpg,"2052,2469,2052,2587,2137,2587,2137,2469"
48,2016-10-14__04-55-25-594.jpg,"787,130,787,351,944,351,944,130"
48,2016-10-14__04-55-25-594.jpg,"373,740,373,894,559,894,559,740"
48,2016-10-14__04-55-25-594.jpg,"737,1012,737,1158,894,1158,894,1012"
48,2016-10-14__04-55-25-594.jpg,"630,1112,630,1244,777,1244,777,1112"
48,2016-10-14__04-55-25-594.jpg,"1073,1158,1073,1294,1266,1294,1266,1158"
48,2016-10-14__04-55-25-594.jpg,"844,1680,844,1808,962,1808,962,1680"
48,2016-10-14__04-55-25-594.jpg,"630,1662,630,1923,798,1923,798,1662"
48,2016-10-14__04-55-25-594.jpg,"748,2298,748,2540,930,2540,930,2298"
48,2016-10-14__04-55-25-594.jpg,"966,2458,966,2698,1116,2698,1116,2458"
48,2016-10-14__04-55-25-594.jpg,"519,2912,519,3280,744,3280,744,2912"
48,2016-10-14__04-55-25-594.jpg,"2187,844,2187,1076,2309,1076,2309,844"
49,2016-10-14__04-55-48-291.jpg,"323,8,323,158,598,158,598,8"
49,2016-10-14__04-55-48-291.jpg,"9,55,9,305,277,305,277,55"
49,2016-10-14__04-55-48-291.jpg,"227,458,227,665,484,665,484,458"
49,2016-10-14__04-55-48-291.jpg,"241,644,241,926,484,926,484,644"
49,2016-10-14__04-55-48-291.jpg,"330,1130,330,1315,509,1315,509,1130"
49,2016-10-14__04-55-48-291.jpg,"491,1201,491,1430,719,1430,719,1201"
49,2016-10-14__04-55-48-291.jpg,"341,1580,341,1798,587,1798,587,1580"
49,2016-10-14__04-55-48-291.jpg,"387,1826,387,1990,612,1990,612,1826"
49,2016-10-14__04-55-48-291.jpg,"352,2273,352,2458,562,2458,562,2273"
49,2016-10-14__04-55-48-291.jpg,"369,2498,369,2794,612,2794,612,2498"
49,2016-10-14__04-55-48-291.jpg,"277,2790,277,3037,591,3037,591,2790"
49,2016-10-14__04-55-48-291.jpg,"416,3026,416,3294,644,3294,644,3026"
49,2016-10-14__04-55-48-291.jpg,"1541,44,1541,305,1805,305,1805,44"
49,2016-10-14__04-55-48-291.jpg,"2069,180,2069,523,2269,523,2269,180"
49,2016-10-14__04-55-48-291.jpg,"2269,923,2269,1087,2394,1087,2394,923"
49,2016-10-14__04-55-48-291.jpg,"2277,1265,2277,1465,2394,1465,2394,1265"
49,2016-10-14__04-55-48-291.jpg,"2030,1262,2030,1608,2262,1608,2262,1262"
49,2016-10-14__04-55-48-291.jpg,"1773,1626,1773,1858,2016,1858,2016,1626"
49,2016-10-14__04-55-48-291.jpg,"2087,2898,2087,3151,2284,3151,2284,2898"
49,2016-10-14__04-55-48-291.jpg,"1534,2655,1534,2915,1752,2915,1752,2655"
50,2016-10-16__11-22-09-672.jpg,"5,19,5,137,209,137,209,19"
50,2016-10-16__11-22-09-672.jpg,"280,5,280,194,459,194,459,5"
50,2016-10-16__11-22-09-672.jpg,"680,183,680,333,787,333,787,183"
50,2016-10-16__11-22-09-672.jpg,"48,690,48,944,266,944,266,690"
50,2016-10-16__11-22-09-672.jpg,"394,601,394,737,487,737,487,601"
50,2016-10-16__11-22-09-672.jpg,"344,823,344,983,530,983,530,823"
50,2016-10-16__11-22-09-672.jpg,"784,823,784,976,923,976,923,823"
50,2016-10-16__11-22-09-672.jpg,"284,1026,284,1183,477,1183,477,1026"
50,2016-10-16__11-22-09-672.jpg,"5,1230,5,1358,230,1358,230,1230"
50,2016-10-16__11-22-09-672.jpg,"477,1380,477,1548,698,1548,698,1380"
50,2016-10-16__11-22-09-672.jpg,"16,1608,16,1712,202,1712,202,1608"
50,2016-10-16__11-22-09-672.jpg,"19,1733,19,1908,241,1908,241,1733"
50,2016-10-16__11-22-09-672.jpg,"412,1744,412,1905,569,1905,569,1744"
50,2016-10-16__11-22-09-672.jpg,"662,1655,662,1819,802,1819,802,1655"
50,2016-10-16__11-22-09-672.jpg,"337,2069,337,2248,509,2248,509,2069"
50,2016-10-16__11-22-09-672.jpg,"687,2001,687,2165,816,2165,816,2001"
50,2016-10-16__11-22-09-672.jpg,"352,2615,352,2776,516,2776,516,2615"
50,2016-10-16__11-22-09-672.jpg,"552,2926,552,3126,684,3126,684,2926"
50,2016-10-16__11-22-09-672.jpg,"2209,8,2209,136,2472,136,2472,8"
50,2016-10-16__11-22-09-672.jpg,"2134,251,2134,664,2472,664,2472,251"
50,2016-10-16__11-22-09-672.jpg,"2069,915,2069,1180,2369,1180,2369,915"
50,2016-10-16__11-22-09-672.jpg,"2177,1276,2177,1651,2466,1651,2466,1276"
50,2016-10-16__11-22-09-672.jpg,"1862,1576,1862,1876,2112,1876,2112,1576"
50,2016-10-16__11-22-09-672.jpg,"2234,1594,2234,1898,2469,1898,2469,1594"
50,2016-10-16__11-22-09-672.jpg,"1902,2108,1902,2387,2334,2387,2334,2108"
50,2016-10-16__11-22-09-672.jpg,"1959,2594,1959,2815,2259,2815,2259,2594"
50,2016-10-16__11-22-09-672.jpg,"1905,2923,1905,3205,2141,3205,2141,2923"
50,2016-10-16__11-22-09-672.jpg,"2194,2940,2194,3290,2437,3290,2437,2940"
50,2016-10-16__11-22-09-672.jpg,"2369,2515,2369,2931,2472,2931,2472,2515"
51,2016-10-16__11-41-21-743.jpg,"709,5,709,251,891,251,891,5"
51,2016-10-16__11-41-21-743.jpg,"1027,1,1027,98,1169,98,1169,1"
51,2016-10-16__11-41-21-743.jpg,"1241,108,1241,265,1391,265,1391,108"
51,2016-10-16__11-41-21-743.jpg,"880,398,880,562,1034,562,1034,398"
51,2016-10-16__11-41-21-743.jpg,"1166,365,1166,580,1330,580,1330,365"
51,2016-10-16__11-41-21-743.jpg,"1080,683,1080,844,1259,844,1259,683"
51,2016-10-16__11-41-21-743.jpg,"548,651,548,801,777,801,777,651"
51,2016-10-16__11-41-21-743.jpg,"591,912,591,1101,830,1101,830,912"
51,2016-10-16__11-41-21-743.jpg,"891,908,891,1148,1044,1148,1044,908"
51,2016-10-16__11-41-21-743.jpg,"1312,680,1312,851,1484,851,1484,680"
51,2016-10-16__11-41-21-743.jpg,"1334,833,1334,994,1505,994,1505,833"
51,2016-10-16__11-41-21-743.jpg,"1016,1240,1016,1390,1169,1390,1169,1240"
51,2016-10-16__11-41-21-743.jpg,"1380,1323,1380,1476,1634,1476,1634,1323"
51,2016-10-16__11-41-21-743.jpg,"966,1405,966,1548,1123,1548,1123,1405"
51,2016-10-16__11-41-21-743.jpg,"455,1590,455,1715,694,1715,694,1590"
51,2016-10-16__11-41-21-743.jpg,"684,1465,684,1637,855,1637,855,1465"
51,2016-10-16__11-41-21-743.jpg,"891,1633,891,1844,1069,1844,1069,1633"
51,2016-10-16__11-41-21-743.jpg,"1216,1948,1216,2080,1377,2080,1377,1948"
51,2016-10-16__11-41-21-743.jpg,"844,2144,844,2301,1023,2301,1023,2144"
51,2016-10-16__11-41-21-743.jpg,"1062,2283,1062,2473,1198,2473,1198,2283"
51,2016-10-16__11-41-21-743.jpg,"669,2490,669,2669,852,2669,852,2490"
51,2016-10-16__11-41-21-743.jpg,"1012,2680,1012,2851,1202,2851,1202,2680"
51,2016-10-16__11-41-21-743.jpg,"323,2912,323,3033,594,3033,594,2912"
51,2016-10-16__11-41-21-743.jpg,"669,3101,669,3265,927,3265,927,3101"
51,2016-10-16__11-41-21-743.jpg,"966,3098,966,3294,1094,3294,1094,3098"
51,2016-10-16__11-41-21-743.jpg,"1137,3044,1137,3226,1291,3226,1291,3044"
51,2016-10-16__11-41-21-743.jpg,"1337,3008,1337,3144,1519,3144,1519,3008"
51,2016-10-16__11-41-21-743.jpg,"1341,2530,1341,2715,1569,2715,1569,2530"
51,2016-10-16__11-41-21-743.jpg,"1319,2155,1319,2376,1491,2376,1491,2155"
51,2016-10-16__11-41-21-743.jpg,"2362,2794,2362,2944,2469,2944,2469,2794"
51,2016-10-16__11-41-21-743.jpg,"2387,2980,2387,3122,2472,3122,2472,2980"
51,2016-10-16__11-41-21-743.jpg,"2291,1826,2291,1973,2373,1973,2373,1826"
52,2016-10-16__12-19-22-583.jpg,"752,176,752,405,941,405,941,176"
52,2016-10-16__12-19-22-583.jpg,"648,537,648,708,755,708,755,537"
52,2016-10-16__12-19-22-583.jpg,"891,455,891,601,1037,601,1037,455"
52,2016-10-16__12-19-22-583.jpg,"687,1298,687,1476,805,1476,805,1298"
52,2016-10-16__12-19-22-583.jpg,"659,1573,659,1662,762,1662,762,1573"
52,2016-10-16__12-19-22-583.jpg,"305,1801,305,1987,577,1987,577,1801"
52,2016-10-16__12-19-22-583.jpg,"859,1951,859,2155,973,2155,973,1951"
52,2016-10-16__12-19-22-583.jpg,"505,2915,505,3233,762,3233,762,2915"
52,2016-10-16__12-19-22-583.jpg,"2309,1,2309,191,2472,191,2472,1"
52,2016-10-16__12-19-22-583.jpg,"2169,558,2169,790,2348,790,2348,558"
52,2016-10-16__12-19-22-583.jpg,"2255,1390,2255,1501,2405,1501,2405,1390"
52,2016-10-16__12-19-22-583.jpg,"2277,2240,2277,2448,2437,2448,2437,2240"
52,2016-10-16__12-19-22-583.jpg,"2319,2951,2319,3171,2472,3171,2472,2951"
53,2016-10-16__12-57-35-915.jpg,"1462,998,1462,1140,1609,1140,1609,998"
53,2016-10-16__12-57-35-915.jpg,"1552,1083,1552,1255,1680,1255,1680,1083"
53,2016-10-16__12-57-35-915.jpg,"1405,1240,1405,1412,1666,1412,1666,1240"
53,2016-10-16__12-57-35-915.jpg,"1505,1765,1505,1912,1594,1912,1594,1765"
53,2016-10-16__12-57-35-915.jpg,"1437,2012,1437,2173,1677,2173,1677,2012"
53,2016-10-16__12-57-35-915.jpg,"1255,2244,1255,2423,1380,2423,1380,2244"
53,2016-10-16__12-57-35-915.jpg,"1216,2837,1216,3083,1362,3083,1362,2837"
53,2016-10-16__12-57-35-915.jpg,"1437,2655,1437,2844,1602,2844,1602,2655"
53,2016-10-16__12-57-35-915.jpg,"1666,2726,1666,2898,1898,2898,1898,2726"
54,2016-10-16__13-00-29-143.jpg,"452,73,452,233,634,233,634,73"
54,2016-10-16__13-00-29-143.jpg,"748,5,748,65,912,65,912,5"
54,2016-10-16__13-00-29-143.jpg,"427,376,427,598,716,598,716,376"
54,2016-10-16__13-00-29-143.jpg,"791,269,791,565,944,565,944,269"
54,2016-10-16__13-00-29-143.jpg,"534,748,534,887,702,887,702,748"
54,2016-10-16__13-00-29-143.jpg,"698,694,698,823,866,823,866,694"
54,2016-10-16__13-00-29-143.jpg,"577,1255,577,1419,730,1419,730,1255"
54,2016-10-16__13-00-29-143.jpg,"794,1287,794,1444,930,1444,930,1287"
54,2016-10-16__13-00-29-143.jpg,"577,1523,577,1637,730,1637,730,1523"
54,2016-10-16__13-00-29-143.jpg,"587,1805,587,1998,734,1998,734,1805"
54,2016-10-16__13-00-29-143.jpg,"719,1862,719,2015,862,2015,862,1862"
54,2016-10-16__13-00-29-143.jpg,"648,2012,648,2173,787,2173,787,2012"
54,2016-10-16__13-00-29-143.jpg,"755,2205,755,2415,891,2415,891,2205"
54,2016-10-16__13-00-29-143.jpg,"423,2883,423,3062,619,3062,619,2883"
54,2016-10-16__13-00-29-143.jpg,"641,2780,641,2915,787,2915,787,2780"
54,2016-10-16__13-00-29-143.jpg,"723,2930,723,3083,844,3083,844,2930"
54,2016-10-16__13-00-29-143.jpg,"880,2890,880,3119,1002,3119,1002,2890"
54,2016-10-16__13-00-29-143.jpg,"766,3105,766,3273,912,3273,912,3105"
54,2016-10-16__13-00-29-143.jpg,"2405,165,2405,415,2469,415,2469,165"
54,2016-10-16__13-00-29-143.jpg,"2159,262,2159,430,2316,430,2316,262"
54,2016-10-16__13-00-29-143.jpg,"2130,512,2130,719,2284,719,2284,512"
54,2016-10-16__13-00-29-143.jpg,"2212,733,2212,869,2366,869,2366,733"
54,2016-10-16__13-00-29-143.jpg,"2259,887,2259,1073,2412,1073,2412,887"
54,2016-10-16__13-00-29-143.jpg,"2316,1130,2316,1265,2437,1265,2437,1130"
54,2016-10-16__13-00-29-143.jpg,"2159,1308,2159,1451,2291,1451,2291,1308"
54,2016-10-16__13-00-29-143.jpg,"2155,1569,2155,1694,2266,1694,2266,1569"
54,2016-10-16__13-00-29-143.jpg,"2255,1480,2255,1630,2405,1630,2405,1480"
54,2016-10-16__13-00-29-143.jpg,"2159,1733,2159,1876,2298,1876,2298,1733"
54,2016-10-16__13-00-29-143.jpg,"2430,2037,2430,2154,2472,2154,2472,2037"
54,2016-10-16__13-00-29-143.jpg,"2241,2415,2241,2576,2359,2576,2359,2415"
54,2016-10-16__13-00-29-143.jpg,"2116,2555,2116,2844,2319,2844,2319,2555"
54,2016-10-16__13-00-29-143.jpg,"2384,2619,2384,2815,2466,2815,2466,2619"
54,2016-10-16__13-00-29-143.jpg,"2227,2912,2227,3101,2398,3101,2398,2912"
54,2016-10-16__13-00-29-143.jpg,"2191,3098,2191,3296,2362,3296,2362,3098"
54,2016-10-16__13-00-29-143.jpg,"2430,3058,2430,3213,2472,3213,2472,3058"
55,2016-10-18__12-54-56-262.jpg,"1062,1,1062,137,1269,137,1269,1"
55,2016-10-18__12-54-56-262.jpg,"1166,62,1166,458,1369,458,1369,62"
55,2016-10-18__12-54-56-262.jpg,"955,265,955,508,1119,508,1119,265"
55,2016-10-18__12-54-56-262.jpg,"730,530,730,744,891,744,891,530"
55,2016-10-18__12-54-56-262.jpg,"1048,498,1048,694,1223,694,1223,498"
55,2016-10-18__12-54-56-262.jpg,"934,715,934,958,1159,958,1159,715"
55,2016-10-18__12-54-56-262.jpg,"1005,1105,1005,1276,1205,1276,1205,1105"
55,2016-10-18__12-54-56-262.jpg,"1016,1312,1016,1523,1209,1523,1209,1312"
55,2016-10-18__12-54-56-262.jpg,"798,1715,798,1873,1009,1873,1009,1715"
55,2016-10-18__12-54-56-262.jpg,"1098,1730,1098,1987,1373,1987,1373,1730"
55,2016-10-18__12-54-56-262.jpg,"862,1905,862,2080,1027,2080,1027,1905"
55,2016-10-18__12-54-56-262.jpg,"1044,1969,1044,2201,1266,2201,1266,1969"
55,2016-10-18__12-54-56-262.jpg,"684,2176,684,2394,944,2394,944,2176"
55,2016-10-18__12-54-56-262.jpg,"1066,2248,1066,2512,1277,2512,1277,2248"
55,2016-10-18__12-54-56-262.jpg,"1341,2240,1341,2469,1573,2469,1573,2240"
55,2016-10-18__12-54-56-262.jpg,"991,2480,991,2744,1209,2744,1209,2480"
55,2016-10-18__12-54-56-262.jpg,"1184,2526,1184,2776,1366,2776,1366,2526"
55,2016-10-18__12-54-56-262.jpg,"1098,2848,1098,3144,1309,3144,1309,2848"
55,2016-10-18__12-54-56-262.jpg,"1427,215,1427,376,1562,376,1562,215"
56,2016-10-18__13-59-25-337.jpg,"209,351,209,587,502,587,502,351"
56,2016-10-18__13-59-25-337.jpg,"441,1,441,80,727,80,727,1"
56,2016-10-18__13-59-25-337.jpg,"752,123,752,415,969,415,969,123"
56,2016-10-18__13-59-25-337.jpg,"866,340,866,605,1077,605,1077,340"
56,2016-10-18__13-59-25-337.jpg,"912,587,912,876,1069,876,1069,587"
56,2016-10-18__13-59-25-337.jpg,"848,848,848,1126,1052,1126,1052,848"
56,2016-10-18__13-59-25-337.jpg,"1248,855,1248,1015,1512,1015,1512,855"
56,2016-10-18__13-59-25-337.jpg,"1341,1058,1341,1237,1641,1237,1641,1058"
56,2016-10-18__13-59-25-337.jpg,"927,1540,927,1698,1087,1698,1087,1540"
56,2016-10-18__13-59-25-337.jpg,"641,1758,641,1940,866,1940,866,1758"
56,2016-10-18__13-59-25-337.jpg,"541,2305,541,2480,766,2480,766,2305"
56,2016-10-18__13-59-25-337.jpg,"148,2573,148,2748,487,2748,487,2573"
56,2016-10-18__13-59-25-337.jpg,"319,2819,319,3033,634,3033,634,2819"
56,2016-10-18__13-59-25-337.jpg,"877,2740,877,2951,1077,2951,1077,2740"
56,2016-10-18__13-59-25-337.jpg,"712,3055,712,3290,973,3290,973,3055"
56,2016-10-18__13-59-25-337.jpg,"1112,2505,1112,2669,1262,2669,1262,2505"
56,2016-10-18__13-59-25-337.jpg,"977,2055,977,2305,1187,2305,1187,2055"
56,2016-10-18__13-59-25-337.jpg,"1230,2205,1230,2369,1434,2369,1434,2205"
57,2016-10-18__14-17-52-109.jpg,"1319,105,1319,319,1466,319,1466,105"
57,2016-10-18__14-17-52-109.jpg,"1498,205,1498,494,1784,494,1784,205"
57,2016-10-18__14-17-52-109.jpg,"1291,608,1291,862,1769,862,1769,608"
57,2016-10-18__14-17-52-109.jpg,"1359,1183,1359,1401,1566,1401,1566,1183"
57,2016-10-18__14-17-52-109.jpg,"1730,1151,1730,1408,1923,1408,1923,1151"
57,2016-10-18__14-17-52-109.jpg,"1419,1398,1419,1598,1598,1598,1598,1398"
57,2016-10-18__14-17-52-109.jpg,"1348,1658,1348,1855,1512,1855,1512,1658"
57,2016-10-18__14-17-52-109.jpg,"1580,1726,1580,1973,1827,1973,1827,1726"
57,2016-10-18__14-17-52-109.jpg,"1827,2040,1827,2173,2034,2173,2034,2040"
57,2016-10-18__14-17-52-109.jpg,"1519,2098,1519,2301,1741,2301,1741,2098"
57,2016-10-18__14-17-52-109.jpg,"1284,2169,1284,2326,1462,2326,1462,2169"
57,2016-10-18__14-17-52-109.jpg,"1259,2608,1259,2883,1430,2883,1430,2608"
57,2016-10-18__14-17-52-109.jpg,"1491,2590,1491,2787,1630,2787,1630,2590"
57,2016-10-18__14-17-52-109.jpg,"1244,3090,1244,3296,1400,3296,1400,3090"
57,2016-10-18__14-17-52-109.jpg,"1402,2848,1402,3008,1516,3008,1516,2848"
57,2016-10-18__14-17-52-109.jpg,"1637,3112,1637,3296,1828,3296,1828,3112"
58,2016-10-18__15-21-21-054.jpg,"391,362,391,640,666,640,666,362"
58,2016-10-18__15-21-21-054.jpg,"766,205,766,462,1055,462,1055,205"
58,2016-10-18__15-21-21-054.jpg,"1202,108,1202,365,1444,365,1444,108"
58,2016-10-18__15-21-21-054.jpg,"955,8,955,112,1177,112,1177,8"
58,2016-10-18__15-21-21-054.jpg,"1248,544,1248,755,1477,755,1477,544"
58,2016-10-18__15-21-21-054.jpg,"827,548,827,787,1094,787,1094,548"
58,2016-10-18__15-21-21-054.jpg,"598,776,598,983,834,983,834,776"
58,2016-10-18__15-21-21-054.jpg,"1169,798,1169,1055,1394,1055,1394,798"
58,2016-10-18__15-21-21-054.jpg,"884,994,884,1219,1123,1219,1123,994"
58,2016-10-18__15-21-21-054.jpg,"855,1226,855,1487,1166,1487,1166,1226"
58,2016-10-18__15-21-21-054.jpg,"369,1469,369,1758,619,1758,619,1469"
58,2016-10-18__15-21-21-054.jpg,"884,1698,884,2062,1098,2062,1098,1698"
58,2016-10-18__15-21-21-054.jpg,"1255,1594,1255,1858,1566,1858,1566,1594"
58,2016-10-18__15-21-21-054.jpg,"948,2273,948,2505,1159,2505,1159,2273"
58,2016-10-18__15-21-21-054.jpg,"1044,2530,1044,2733,1219,2733,1219,2530"
58,2016-10-18__15-21-21-054.jpg,"762,2751,762,2958,952,2958,952,2751"
58,2016-10-18__15-21-21-054.jpg,"987,2780,987,2987,1216,2987,1216,2780"
58,2016-10-18__15-21-21-054.jpg,"2330,94,2330,440,2469,440,2469,94"
58,2016-10-18__15-21-21-054.jpg,"2269,2723,2269,2955,2462,2955,2462,2723"
58,2016-10-18__15-21-21-054.jpg,"2398,1273,2398,1542,2472,1542,2472,1273"
59,2016-10-18__15-26-32-475.jpg,"352,133,352,365,530,365,530,133"
59,2016-10-18__15-26-32-475.jpg,"798,144,798,369,923,369,923,144"
59,2016-10-18__15-26-32-475.jpg,"980,658,980,819,1109,819,1109,658"
59,2016-10-18__15-26-32-475.jpg,"537,830,537,1008,791,1008,791,830"
59,2016-10-18__15-26-32-475.jpg,"630,1180,630,1326,802,1326,802,1180"
59,2016-10-18__15-26-32-475.jpg,"341,1451,341,1569,548,1569,548,1451"
59,2016-10-18__15-26-32-475.jpg,"1019,1044,1019,1162,1198,1162,1198,1044"
59,2016-10-18__15-26-32-475.jpg,"666,1544,666,1687,827,1687,827,1544"
59,2016-10-18__15-26-32-475.jpg,"998,1665,998,1830,1173,1830,1173,1665"
59,2016-10-18__15-26-32-475.jpg,"669,1748,669,1926,816,1926,816,1748"
59,2016-10-18__15-26-32-475.jpg,"330,2194,330,2383,530,2383,530,2194"
59,2016-10-18__15-26-32-475.jpg,"284,2569,284,2669,444,2669,444,2569"
59,2016-10-18__15-26-32-475.jpg,"487,2887,487,3205,659,3205,659,2887"
59,2016-10-18__15-26-32-475.jpg,"362,3119,362,3294,494,3294,494,3119"
59,2016-10-18__15-26-32-475.jpg,"852,3015,852,3223,1005,3223,1005,3015"
59,2016-10-18__15-26-32-475.jpg,"1009,2901,1009,3090,1152,3090,1152,2901"
59,2016-10-18__15-26-32-475.jpg,"880,2458,880,2615,1012,2615,1012,2458"
59,2016-10-18__15-26-32-475.jpg,"669,2515,669,2615,830,2615,830,2515"
59,2016-10-18__15-26-32-475.jpg,"944,2301,944,2419,1080,2419,1080,2301"
59,2016-10-18__15-26-32-475.jpg,"2069,8,2069,119,2169,119,2169,8"
59,2016-10-18__15-26-32-475.jpg,"2334,48,2334,210,2472,210,2472,48"
59,2016-10-18__15-26-32-475.jpg,"2305,655,2305,837,2409,837,2409,655"
59,2016-10-18__15-26-32-475.jpg,"2077,1333,2077,1562,2237,1562,2237,1333"
59,2016-10-18__15-26-32-475.jpg,"2402,1005,2402,1108,2469,1108,2469,1005"
59,2016-10-18__15-26-32-475.jpg,"2091,2519,2091,2648,2173,2648,2173,2519"
59,2016-10-18__15-26-32-475.jpg,"2119,2015,2119,2158,2237,2158,2237,2015"
59,2016-10-18__15-26-32-475.jpg,"2116,3140,2116,3296,2208,3296,2208,3140"
